Date,Open,High,Low,Close,Adj Close,Volume
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.95444107055664,102785600
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.88825607299805,115627200
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.0639533996582,96783200
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.225196838378906,77758000
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.935184478759766,93292000
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.858177185058594,70162400
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.40571212768555,74172800
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.16984939575195,74596400
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.24445343017578,88818800
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.29618835449219,186139600
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.66684341430664,259309200
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.33712387084961,127985200
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.96287536621094,83569600
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.175865173339844,129772400
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.823272705078125,155054800
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.8328971862793,105358000
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.308231353759766,139634400
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.63898468017578,164834800
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.870235443115234,229722400
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.58054733276367,146118800
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.126564025878906,106178800
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.923622131347656,132125600
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.66269302368164,131516400
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.23482894897461,154449200
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.08285140991211,113459200
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.15992736816406,118994400
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.406131744384766,146118800
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.23943328857422,94858800
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.06064987182617,111792800
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.855281829833984,113924800
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.077552795410156,84873600
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.29718017578125,108174400
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.86954879760742,161584400
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.40130615234375,123872000
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.1019401550293,119093600
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.74943923950195,90105200
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.94053649902344,122737600
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.52762985229492,104883600
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.066402435302734,107731600
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.916603088378906,73012800
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.906944274902344,86698400
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.566287994384766,75046000
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.84412384033203,58676400
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.94582748413086,106204000
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.805694580078125,84496800
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.189849853515625,86056000
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.02555465698242,191202400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.97723388671875,72881600
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.25001907348633,84281200
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.27199172973633,104270000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.25749969482422,83598800
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.817771911621094,124442400
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.694793701171875,109012000
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.979881286621094,67740800
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.385780334472656,45448000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.3422737121582,69062000
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.32514190673828,101354400
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.619895935058594,82312000
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.10068130493164,71588400
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.74311065673828,80767200
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.117591857910156,70380800
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.57905578613281,67789600
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.40752410888672,67467200
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.12967300415039,56430000
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.68777847290039,74162400
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.94606399536133,83717200
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.064674377441406,89111600
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.45606231689453,73420800
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.41499710083008,59966400
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.016357421875,55638400
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.190311431884766,70475600
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.65901184082031,86693600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.44157409667969,135742800
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.470794677734375,277125600
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.35701370239258,216071600
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.29155349731445,163448400
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.71124267578125,209572000
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.59550857543945,143299200
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.088375091552734,133457600
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.14899826049805,108038000
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.74399948120117,98478800
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.62031173706055,89927600
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.67930221557617,188874000
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.17082595825195,146189600
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.9258918762207,108909600
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.08027648925781,110481600
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.013980865478516,97654400
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.01640319824219,107537200
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.5693473815918,86141600
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.52570724487305,89014800
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.14414596557617,187272000
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.077857971191406,104174400
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.512786865234375,103493200
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.84504318237305,63755200
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.68899917602539,83962000
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.62351989746094,84573600
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.88625717163086,80092000
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.732662200927734,76752400
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.724571228027344,95654800
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.71971893310547,77449200
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.94040298461914,109237600
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.55397415161133,127111600
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.22493362426758,177158400
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.103675842285156,128906800
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.051143646240234,159053200
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.330039978027344,84632400
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.524051666259766,73274800
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.02606964111328,101360000
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.58711242675781,88242400
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.803775787353516,221652400
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.043861389160156,76662000
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.791648864746094,124763200
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.60408401489258,87613600
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.327606201171875,75334000
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.068119049072266,101408000
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.31709671020508,103909600
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.467445373535156,139223200
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.10206985473633,138449200
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.55316162109375,114426000
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.054351806640625,138478800
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.06647872924805,122306000
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.4213752746582,111820000
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.0591926574707,74770400
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.80130386352539,113013600
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.285526275634766,166795600
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.20307540893555,96427600
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.069698333740234,87360000
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.839298248291016,73903200
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.05998611450195,67585200
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.33403396606445,97433600
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.328365325927734,87247200
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.19497299194336,82293600
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.97589111328125,75828800
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.07290267944336,69275200
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.80045700073242,73477200
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.39949417114258,96572800
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.0025634765625,142839600
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,58.995296478271484,124522000
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.32914733886719,139162000
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.04134750366211,151125200
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.448768615722656,103272000
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.35903549194336,79897600
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.38571548461914,75864400
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.10572052001953,94940400
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.27843475341797,69986400
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.77953338623047,81821200
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.721134185791016,87388800
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.33169555664062,102734400
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.88655090332031,89182800
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.64550018310547,100206400
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.971435546875,86703200
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.77442169189453,76167200
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.02033996582031,106234400
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.73330307006836,121395200
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.67735290527344,65325200
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.79386138916016,84020400
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.28792572021484,105207600
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.15144348144531,65235600
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,65.00794219970703,46617600
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.25628662109375,94487200
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.110591888427734,114430400
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.66762161254883,67181600
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.6017074584961,74424400
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,65.84955596923828,106075600
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,64.92765045166016,128042400
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.30712127685547,90420400
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,65.86415100097656,78756800
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.03199005126953,137310400
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,66.92958068847656,133587600
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.07530212402344,128186000
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.20906829833984,114158400
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.04608154296875,116028400
2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.11420440673828,98369200
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,67.97311401367188,275978000
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,69.08232116699219,98572000
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.14800262451172,48478800
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,70.51991271972656,93121200
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.4931411743164,146266000
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,70.91153717041016,144114400
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.4296646118164,100805600
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.05941772460938,135480400
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.34912872314453,146322800
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,72.9256362915039,118387200
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.58265686035156,108872000
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.75022888183594,132079200
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.31675720214844,170108400
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.48703002929688,140644800
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.09976196289062,121532000
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.05867004394531,161954400
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.73269653320312,121923600
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.6813735961914,108829200
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.5302963256836,137816400
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.0049057006836,110843200
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.27976989746094,101832400
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.65193939208984,104472000
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.42814636230469,146537600
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.15135192871094,161940000
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.27733612060547,162234000
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,78.89493560791016,216229200
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.78060150146484,126743200
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.28756713867188,199588400
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.08082580566406,173788400
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.55949401855469,136616400
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.19195556640625,118826800
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.1065444946289,105425600
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.03128051757812,117684000
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.40190887451172,109348800
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,77.92887878417969,94323200
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.7795181274414,113730400
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.2114028930664,94747600
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.23091888427734,80113600
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.7801513671875,152531200
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,78.90663146972656,93984000
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.09710693359375,100566000
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.32939910888672,129554000
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.70368957519531,222195200
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.24108123779297,230673600
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.35536193847656,198054800
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.69099426269531,320605600
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.6519775390625,426510000
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.85733032226562,341397200
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.54342651367188,319475600
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.8155517578125,219178400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.42119598388672,187572800
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.47271728515625,226176800
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.89888763427734,286744800
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.5729751586914,285290000
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.15669250488281,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.524654388427734,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.77601623535156,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.05683517456055,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.653568267822266,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.144287109375,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.68346405029297,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.8944206237793,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.70699691772461,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.195499420166016,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.8638916015625,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.014102935791016,252087200
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.40519332885742,204216800
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.1290283203125,167976400
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.002235412597656,197002000
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.73986053466797,176218400
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.720027923583984,165934000
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.86177444458008,129880000
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.99671936035156,201820400
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.25548553466797,202887200
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.8744888305664,168895200
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.34262084960938,161834800
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.62516021728516,131022800
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.98993682861328,194994800
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.35114288330078,131154400
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.90217590332031,157125200
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.95369720458984,215250000
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.52244567871094,130015200
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.43528747558594,180991600
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.32005310058594,116862400
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.05917358398438,124814400
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.99514770507812,126161200
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.04390716552734,117087600
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.92473602294922,112004800
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.15575408935547,137280800
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.63575744628906,183064000
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.48246002197266,240616800
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.47972869873047,133568000
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.55254364013672,147751200
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.30108642578125,142333600
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.05936431884766,115215200
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.8221206665039,133838400
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.01521301269531,145946400
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.13506317138672,162301200
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.2157974243164,200622400
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.67787170410156,158929200
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.2304458618164,166348400
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.00298309326172,135178400
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55803680419922,101729600
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04692840576172,111504800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46504974365234,102688800
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96379852294922,81803200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.43570709228516,125522000
